,Allentown(Pennsylvania),Rochester(New Hampshire),Rockville(Maryland),Trenton(New Jersey),Woodbridge(New Jersey),Bangor(Maine),Westbrook(Maine),Springfield(Massachusetts),Warwick(Rhode Island),Buffalo(New York),New Rochelle(New York),Columbia(Maryland),Auburn(Maine),Atlantic City(New Jersey),New Haven(Connecticut),Rutland(Vermont),New Bedford(Massachusetts),Newport(Rhode Island),Mount Vernon(New York),Cambridge(Massachusetts),Bridgeport(Connecticut),Salisbury(Maryland),Wilmington-D(Delaware),Yonkers(New York),Reading(Pennsylvania),Harrisburg(Pennsylvania),Pittsfield(Massachusetts),Lewiston(Maine),Concord(New Hampshire),Seaford(Delaware),Portland(Maine),Cumberland(Maryland),Pittsburgh(Pennsylvania),Boston(Massachusetts),Keene(New Hampshire),Washington(DC),Quincy(Massachusetts),Philadelphia(Pennsylvania),Chelsea(Massachusetts),Biddeford(Maine),Fall River(Massachusetts),Annapolis(Maryland),Providence(Rhode Island),Scranton(Pennsylvania),Stamford(Connecticut),Hagerstown(Maryland),Johnstown(Pennsylvania),Dover(Delaware),Lebanon(New Hampshire),Utica(New York),Manchester(New Hampshire),Jersey City(New Jersey),Montpelier(Vermont),Binghamton(New York),Sanford(Maine),Gaithersburg(Maryland),Middletown(New Jersey),Albany(New York),Nashua(New Hampshire),York(Pennsylvania),Tonawanda(New York),Burlington(Vermont),Lancaster(Pennsylvania),Brockton(Massachusetts),Paterson(New Jersey),Troy(New York),Winooski(Vermont),Portsmouth(New Hampshire),Worcester(Massachusetts),Laconia(New Hampshire),Hartford(Connecticut),Baltimore(Maryland),Silver Spring(Maryland),New York City(New York),Syracuse(New York),Erie(Pennsylvania),Augusta(Maine),Hamilton(New Jersey),Virginia Beach(Virginia),Newark(New Jersey)
Portland(Maine),0.7770108954168933,0.7519662043164824,0.7379814336301532,0.8425559947299078,0.7664482470716248,0.8080877949455025,0.8654756770743488,0.8184829663090533,0.7163906797187403,0.7522821381517034,0.7635301765340193,0.7329396766896767,0.8184829663090533,0.810533173984261,0.0,0.7253163313704308,0.8113636363636364,0.7372364953886693,0.8425559947299078,0.8041236160229296,0.8425559947299078,0.8184829663090533,0.7078856704242963,0.810036289670157,0.8425559947299078,0.7824677537264426,0.6658523929942758,0.8425559947299078,0.0,0.8152002806153004,0.0,0.7413447028097815,0.7735634122946518,0.8152002806153004,0.7194803586570567,0.7619718013468013,0.7286088221766576,0.7621479875673455,0.8425559947299078,0.7986986830624127,0.8152002806153004,0.7207111571803451,0.8425559947299078,0.7731851965527032,0.7520172007287536,0.8034373235460192,0.8184829663090533,0.8425559947299078,0.8152002806153004,0.6951086956521739,0.8425559947299078,0.8425559947299078,0.6310105063951443,0.7516680302838245,0.8113636363636364,0.7928030303030303,0.6981556748783985,0.0,0.8125399374176548,0.8093453188602442,0.7269180309261831,0.8108616071699621,0.7714653326745718,0.8080877949455025,0.7972339919885885,0.7967649080598042,0.0,0.0,0.7523728401215796,0.8425559947299078,0.7466897233201581,0.7638435268011927,0.8144707949055776,0.7644886363636364,0.7606408285756112,0.8068377907866545,0.7929749540706247,0.7082154433380689,0.775366744580909,0.8152002806153004
Cumberland(Maryland),0.8830510752688172,0.7852735424092107,0.8606051703877791,0.8798758865248227,0.8003970478943934,0.8571428571428572,0.7719917012056133,0.8547365754812564,0.7481222474925349,0.7856034701114488,0.7758937707586585,0.765404260168223,0.8547365754812564,0.8464346577295381,0.0,0.7574432489558981,0.8054708510426708,0.7698914007092199,0.8798758865248227,0.8532771492112337,0.8798758865248227,0.8547365754812564,0.7392405201774859,0.8459157645887769,0.8798758865248227,0.8171261171880212,0.6953454348969654,0.8798758865248227,0.0,0.8513084876116791,0.7413447028097815,0.0,0.807827369852269,0.8513084876116791,0.7311306685995052,0.7944662068090009,0.6988914437796884,0.7959063141422378,0.8798758865248227,0.8116317494016675,0.8513084876116791,0.7526340947294162,0.8798758865248227,0.8074324015494783,0.6771367346228206,0.8390245060790273,0.8547365754812564,0.8798758865248227,0.8513084876116791,0.7258976063829787,0.8798758865248227,0.8798758865248227,0.6704820943575078,0.7849621611562558,0.8054708510426708,0.8266122382983826,0.7290795474820465,0.0,0.848530308067376,0.8074795065315553,0.7591158936529615,0.823991623758038,0.8056363585992908,0.8571428571428572,0.8325464062403911,0.9170807453416149,0.0,0.0,0.7856981896038665,0.8798758865248227,0.7412666527711536,0.79767695502053,0.8505466903073287,0.7970903726448689,0.7943323975571317,0.842575592471703,0.842577900985663,0.7395848999417656,0.8097105783321732,0.8513084876116791
Pittsburgh(Pennsylvania),0.8466920524449228,0.8194013914828541,0.775364798966405,0.91811513671875,0.8351821618379053,0.8805558811257103,0.8055423238128896,0.8918832756696429,0.7806355078689494,0.8197456577845982,0.7921286899234312,0.7986685937547132,0.8918832756696429,0.883220558042784,0.0,0.7903615984050718,0.7793525083291372,0.8033507446289062,0.91811513671875,0.8762362006578948,0.91811513671875,0.8918832756696429,0.7713677822578274,0.8826791138980263,0.91811513671875,0.8526382735201558,0.7416035104963076,0.91811513671875,0.0,0.888306203708401,0.7735634122946518,0.807827369852269,0.0,0.888306203708401,0.746428957812464,0.8158428375222724,0.6776367243655308,0.830496261592233,0.91811513671875,0.7782133683730175,0.888306203708401,0.7853434391876545,0.91811513671875,0.8425232707168117,0.6706352261373416,0.8754883625139508,0.8918832756696429,0.91811513671875,0.888306203708401,0.7574449877929688,0.91811513671875,0.91811513671875,0.6602654622330205,0.8190764776557945,0.7793525083291372,0.8488538193873355,0.7607652154886497,0.0,0.95203125,0.7812960307937984,0.7921069359444284,0.7900643333736218,0.8406491720581055,0.8805558811257103,0.868728725603661,0.8682175749405571,0.0,0.0,0.8198444937693806,0.91811513671875,0.7705748044664402,0.8323438542094983,0.887511298828125,0.8185376115520735,0.8288539428710938,0.8791937784923207,0.8078853333745306,0.8277478812804899,0.8635768313717532,0.888306203708401
Boston(Massachusetts),0.9436247460507329,0.863505478228276,0.8170986265000338,0.9675324675324675,0.880135644827809,0.9279515938606847,0.8489004495078664,0.9398886827458255,0.8226530300668343,0.8638682745825602,0.8917293233082706,0.8742857142857143,0.9398886827458255,0.9307596963846962,0.0,0.8329026251334076,0.8607228376173267,0.8465909090909091,0.9675324675324675,0.9765512265512266,0.9675324675324675,0.9398886827458255,0.8128864713093029,0.9301891091364775,0.9675324675324675,0.8985313276065627,0.7646183907488159,0.9675324675324675,0.0,1.0,0.8152002806153004,0.8513084876116791,0.888306203708401,0.0,0.8402834008097165,0.9092437895823312,0.7468325214969895,0.8751975271059844,0.9675324675324675,0.8673063482570516,1.0,0.884090909090909,0.9675324675324675,0.8878718871616598,0.7235855287935292,0.9226113172541742,0.9398886827458255,0.9675324675324675,1.0,0.7982142857142857,0.9675324675324675,0.9675324675324675,0.7164744075840305,0.8631630759910643,0.8607228376173267,0.9460340007215008,0.8036585365853659,0.0,0.9330641233766233,0.8628692786088912,0.834741905054405,0.8805140591442148,0.8858969155844155,0.9279515938606847,0.915487844480585,0.914949181253529,0.0,0.0,0.8639724303909257,0.9675324675324675,0.8366592711526054,0.8771445659603554,0.9352813852813853,0.9122470721243043,0.8734668109668109,0.926516176374131,0.9003752785234076,0.8132651594949943,0.8903770245768262,1.0
Keene(New Hampshire),0.8279596606311084,0.840815030998549,0.7048186076049854,0.8130014722119984,0.8137369003308519,0.779742321076053,0.7170595350901952,0.789772858720227,0.7224271788089011,0.7258941716178557,0.9423076923076923,0.7346477732793522,0.789772858720227,0.7821019230147518,0.0,0.8024724802201583,0.7552194784141153,0.7113762881854986,0.8130014722119984,0.8205797857113647,0.8130014722119984,0.789772858720227,0.6830550085839912,0.7816224680213598,0.8130014722119984,0.7599238103094728,0.6424961417000677,0.8130014722119984,0.0,0.8402834008097165,0.7194803586570567,0.7311306685995052,0.746428957812464,0.8402834008097165,0.0,0.7650246236221395,0.7197548442343997,0.7354139544568706,0.8130014722119984,0.9008157568238213,0.8402834008097165,0.742886915715863,0.8130014722119984,0.8645411605937922,0.6973507106025937,0.7752549752878698,0.789772858720227,0.8130014722119984,0.8402834008097165,0.6707262145748987,0.8130014722119984,0.8130014722119984,0.6904974151298477,0.7253016049471473,0.7552194784141153,0.7959793771791048,0.6753009282117113,0.0,0.7840382947644459,0.7571028187592876,0.7347999125031743,0.887303520471464,0.744404472994111,0.779742321076053,0.7692692393601028,0.7688166095917811,0.0,0.0,0.7306959714514162,0.8130014722119984,0.756915528525884,0.8450980392156863,0.7859014231382652,0.7675515422798511,0.7686308359855432,0.7785361635888699,0.8677306486963582,0.7918948837404516,0.7481690342142521,0.8402834008097165
Washington(DC),0.8996831882766811,0.7998784919019903,0.7792857538495623,0.8886062378167641,0.8083387900289003,0.8522541644515328,0.7796515982992909,0.8632174881648566,0.8332608564503945,0.7933984266221107,0.8118628658847195,0.8864285714285713,0.8632174881648566,0.8548331966835255,0.0,0.7649587926233262,0.8468235342555994,0.7799679487179487,0.8886062378167641,0.9310763888888888,0.8886062378167641,0.8632174881648566,0.746575451761845,0.8543091549536609,0.8886062378167641,0.8252338493831234,0.7209700736144381,0.8886062378167641,0.0,0.9092437895823312,0.7619718013468013,0.7944662068090009,0.8158428375222724,0.9092437895823312,0.7650246236221395,0.0,0.7120549422439585,0.8038034980795998,0.8886062378167641,0.8492575954927047,0.9092437895823312,0.8260621126033058,0.8886062378167641,0.8224494736989928,0.6898904869339136,0.8473495196324142,0.8632174881648566,0.8886062378167641,0.9092437895823312,0.7575757575757576,0.8886062378167641,0.8886062378167641,0.6831105076797029,0.7927507544371132,0.8468235342555994,0.961111111111111,0.7363136593230104,0.0,0.8569496405945418,0.8447170080509835,0.8932848435608286,0.8621904522768576,0.8136300865009746,0.8522541644515328,0.8408071424472094,0.8403124205441138,0.0,0.0,0.793494085945311,0.8886062378167641,0.9201704545454545,0.8055917077049348,0.8589860298895386,0.9267857142857142,0.88359375,0.8509358408032568,0.858447708814,0.7702240046512534,0.8395497632813809,0.9092437895823312
Quincy(Massachusetts),0.7914507590253858,0.7728760198415939,0.6566255853004982,0.7380737962640889,0.7217663964022271,0.7078798682351034,0.6475763847144873,0.7169859735136863,0.642313854684472,0.6589944609500793,0.7638214673507916,0.6529450045087966,0.7169859735136863,0.7194794608040876,0.0,0.7526110950453055,0.7219180569328691,0.6458145717310777,0.7380737962640889,0.7647653304727207,0.7380737962640889,0.7169859735136863,0.6201034321267812,0.7677044961141071,0.7380737962640889,0.685436871922371,0.5832825432645021,0.7380737962640889,0.0,0.7468325214969895,0.7286088221766576,0.6988914437796884,0.6776367243655308,0.7468325214969895,0.7197548442343997,0.7120549422439585,0.0,0.6676368835037365,0.7380737962640889,0.7990033908511739,0.7468325214969895,0.6602678428689294,0.7380737962640889,0.7946850455271125,0.9688725490196078,0.7038060842946847,0.7169859735136863,0.7380737962640889,0.7468325214969895,0.6425555969765528,0.7380737962640889,0.7380737962640889,0.6600499146214707,0.6584565062880793,0.7219180569328691,0.7408664138954482,0.6115800167156837,0.0,0.7117799172721807,0.7237183513391855,0.6449621374253235,0.8111709551788567,0.6757988197043063,0.7078798682351034,0.75557123539966,0.6979610899453884,0.0,0.0,0.6590739153099722,0.7380737962640889,0.6643738639889448,0.7146504477074941,0.7134713363886193,0.7144068991134679,0.6817583280632299,0.7067848723883733,0.8294680443934175,0.727908687778083,0.6792164322006998,0.7468325214969895
Philadelphia(Pennsylvania),0.8341974731534557,0.8073095386919162,0.763922791293694,0.9045665716397423,0.8524434317443182,0.8675615755272074,0.7936549883779469,0.9311714708056171,0.7691157206893742,0.8490092822051215,0.7804392986072913,0.8178789418576005,0.9311714708056171,0.8701869299811372,0.0,0.7786982839429992,0.7678516542899342,0.7914957501847745,0.9045665716397423,0.8633056403017891,0.9045665716397423,0.9311714708056171,0.7599847582995028,0.8696534758922435,0.9045665716397423,0.8400559462328329,0.7148579086924993,0.9045665716397423,0.0,0.8751975271059844,0.7621479875673455,0.7959063141422378,0.830496261592233,0.8751975271059844,0.7354139544568706,0.8038034980795998,0.6676368835037365,0.0,0.9045665716397423,0.7900285682454801,0.8751975271059844,0.7737541773732453,0.9045665716397423,0.8300902098649003,0.660738705927393,0.8625688379564685,0.9311714708056171,0.9045665716397423,0.8751975271059844,0.7462674216027874,0.9045665716397423,0.9045665716397423,0.6505219679514035,0.8551574731888321,0.7678516542899342,0.8363273390423582,0.7495386529153211,0.0,0.8723413875250765,0.7697664963205825,0.7804178656503351,0.8020594601476955,0.828243767157639,0.8675615755272074,0.8559089525663603,0.855405344920191,0.0,0.0,0.8077461021469547,0.9045665716397423,0.7798561067997044,0.820061010341819,0.8744143525850843,0.8064585055051312,0.8166225993969896,0.8662195733533733,0.795963422300589,0.7603388018952956,0.8324323158294709,0.8751975271059844
Chelsea(Massachusetts),0.9222068328716527,0.8924821721285537,0.8445180434966792,1.0,0.9096703980099503,0.9590909090909091,0.877387041773231,0.9714285714285714,0.8502588364449161,0.8928571428571428,0.8627770725515085,0.8699002574002574,0.9714285714285714,0.9619932432432432,0.0,0.8608523776546629,0.8488614087275194,0.875,1.0,0.9543859649122807,1.0,0.9714285714285714,0.8401645408163265,0.9614035087719298,1.0,0.9286833855799373,0.7902767260088432,1.0,0.0,0.9675324675324675,0.8425559947299078,0.8798758865248227,0.91811513671875,0.9675324675324675,0.8130014722119984,0.8886062378167641,0.7380737962640889,0.9045665716397423,0.0,0.8476206711440057,0.9675324675324675,0.8553866587957496,1.0,0.9176662457912458,0.7304478483320987,0.9535714285714285,0.9714285714285714,1.0,0.9675324675324675,0.825,1.0,1.0,0.7191532258064517,0.892128279883382,0.8488614087275194,0.9245614035087719,0.8286163522012578,0.0,0.964375,0.8509782700959172,0.8627533783783784,0.8605286001461987,0.915625,0.9590909090909091,0.946208913087316,0.9456521739130435,0.0,0.0,0.8929647938268629,1.0,0.8393008389126402,0.906578947368421,0.9666666666666667,0.8915413533834586,0.9027777777777778,0.9576073232323233,0.8799390196983686,0.840555936659256,0.9202554482203439,0.9675324675324675
Biddeford(Maine),0.9191220894607842,0.8975510025736867,0.7625478566701916,0.8476206711440057,0.9033333333333333,0.812945280051751,0.7960113149202334,0.8484243697478991,0.8019699625993455,0.7735633959466139,0.9559677419354838,0.7582735501904508,0.8484243697478991,0.835540882104531,0.0,0.7296762701035586,0.8383728555958404,0.7416680872510051,0.8476206711440057,0.8881319532207413,0.8476206711440057,0.8484243697478991,0.7309324596774194,0.8149054873454652,0.8476206711440057,0.7871712345655539,0.7001491926855005,0.8476206711440057,0.0,0.8673063482570516,0.7986986830624127,0.8116317494016675,0.7782133683730175,0.8673063482570516,0.9008157568238213,0.8492575954927047,0.7990033908511739,0.7900285682454801,0.8476206711440057,0.0,0.8673063482570516,0.7667776578908932,0.8476206711440057,0.9228781085604973,0.7741324519692869,0.8272916666666666,0.8484243697478991,0.8476206711440057,0.8673063482570516,0.6992870536938046,0.8476206711440057,0.8476206711440057,0.7665245749746504,0.7791652375235809,0.8383728555958404,0.8836206195877854,0.702352348573728,0.0,0.8174241847345005,0.8404635609713912,0.7586289383325463,0.985,0.7761026770162304,0.812945280051751,0.8051845856634431,0.8111458333333333,0.0,0.0,0.7568954178514943,0.8476206711440057,0.781461747670702,0.7684350558134473,0.819366648772539,0.8520627403167931,0.8532608695652174,0.8116877620105968,0.9632720588235294,0.8453298533330359,0.8153044217687074,0.8673063482570516
Fall River(Massachusetts),0.9436247460507329,0.863505478228276,0.8170986265000338,0.9675324675324675,0.880135644827809,0.9279515938606847,0.8489004495078664,0.9398886827458255,0.8226530300668343,0.8638682745825602,0.8917293233082706,0.8742857142857143,0.9398886827458255,0.9307596963846962,0.0,0.8329026251334076,0.8607228376173267,0.8465909090909091,0.9675324675324675,0.9765512265512266,0.9675324675324675,0.9398886827458255,0.8128864713093029,0.9301891091364775,0.9675324675324675,0.8985313276065627,0.7646183907488159,0.9675324675324675,0.0,1.0,0.8152002806153004,0.8513084876116791,0.888306203708401,1.0,0.8402834008097165,0.9092437895823312,0.7468325214969895,0.8751975271059844,0.9675324675324675,0.8673063482570516,0.0,0.884090909090909,0.9675324675324675,0.8878718871616598,0.7235855287935292,0.9226113172541742,0.9398886827458255,0.9675324675324675,1.0,0.7982142857142857,0.9675324675324675,0.9675324675324675,0.7164744075840305,0.8631630759910643,0.8607228376173267,0.9460340007215008,0.8036585365853659,0.0,0.9330641233766233,0.8628692786088912,0.834741905054405,0.8805140591442148,0.8858969155844155,0.9279515938606847,0.915487844480585,0.914949181253529,0.0,0.0,0.8639724303909257,0.9675324675324675,0.8366592711526054,0.8771445659603554,0.9352813852813853,0.9122470721243043,0.8734668109668109,0.926516176374131,0.9003752785234076,0.8132651594949943,0.8903770245768262,1.0
Annapolis(Maryland),0.8342500595766706,0.7634173432518166,0.7514480294332122,0.8553866587957496,0.7781199223591311,0.8203935682086507,0.7505051701330909,0.8309470399730139,0.7273000652181785,0.7637380882104907,0.78836978810663,0.7729480519480519,0.8309470399730139,0.8228761861219246,0.0,0.736361639038399,0.8261693017127799,0.7484633264462809,0.8553866587957496,0.8633600616555162,0.8553866587957496,0.8309470399730139,0.7186655394075427,0.8223717351229312,0.8553866587957496,0.7943833782703474,0.6759921681847485,0.8553866587957496,0.0,0.884090909090909,0.7207111571803451,0.7526340947294162,0.7853434391876545,0.884090909090909,0.742886915715863,0.8260621126033058,0.6602678428689294,0.7737541773732453,0.8553866587957496,0.7667776578908932,0.884090909090909,0.0,0.8553866587957496,0.7849594638770128,0.6417735042735042,0.815672278208804,0.8309470399730139,0.8553866587957496,0.884090909090909,0.7056939935064934,0.8553866587957496,0.8553866587957496,0.633428510341336,0.7631146285466455,0.8261693017127799,0.8363800597287814,0.7105072062084257,0.0,0.824913509076151,0.8241141541960815,0.8714974083520279,0.7784544750161353,0.7832134094598582,0.8203935682086507,0.8093744806885171,0.8088982534264153,0.0,0.0,0.7638301714137957,0.8553866587957496,0.8977272727272727,0.7754755367240415,0.8268737701692247,0.8065093433098963,0.7722240669683851,0.8191245286580384,0.7960135985127399,0.7514380533182959,0.7871742330917849,0.884090909090909
Providence(Rhode Island),0.9222068328716527,0.8924821721285537,0.8445180434966792,1.0,0.9096703980099503,0.9590909090909091,0.877387041773231,0.9714285714285714,0.8502588364449161,0.8928571428571428,0.8627770725515085,0.8699002574002574,0.9714285714285714,0.9619932432432432,0.0,0.8608523776546629,0.8488614087275194,0.875,1.0,0.9543859649122807,1.0,0.9714285714285714,0.8401645408163265,0.9614035087719298,1.0,0.9286833855799373,0.7902767260088432,1.0,0.0,0.9675324675324675,0.8425559947299078,0.8798758865248227,0.91811513671875,0.9675324675324675,0.8130014722119984,0.8886062378167641,0.7380737962640889,0.9045665716397423,1.0,0.8476206711440057,0.9675324675324675,0.8553866587957496,0.0,0.9176662457912458,0.7304478483320987,0.9535714285714285,0.9714285714285714,1.0,0.9675324675324675,0.825,1.0,1.0,0.7191532258064517,0.892128279883382,0.8488614087275194,0.9245614035087719,0.8286163522012578,0.0,0.964375,0.8509782700959172,0.8627533783783784,0.8605286001461987,0.915625,0.9590909090909091,0.946208913087316,0.9456521739130435,0.0,0.0,0.8929647938268629,1.0,0.8393008389126402,0.906578947368421,0.9666666666666667,0.8915413533834586,0.9027777777777778,0.9576073232323233,0.8799390196983686,0.840555936659256,0.9202554482203439,0.9675324675324675
Scranton(Pennsylvania),0.9141545428612181,0.9725563909774436,0.7749857024785657,0.9176662457912458,0.8347738190492194,0.8801253539179675,0.8051484727299278,0.8914472101972102,0.7802538343912391,0.8193448623136123,0.882241701522269,0.7982781034213327,0.8914472101972102,0.8827887280035717,0.0,0.7899751695828223,0.8472696779542841,0.8029579650673401,0.9176662457912458,0.8833318979127723,0.9176662457912458,0.8914472101972102,0.7709906400178442,0.8822475485852679,0.9176662457912458,0.852221395973845,0.7252102762927322,0.9176662457912458,0.0,0.8878718871616598,0.7731851965527032,0.8074324015494783,0.8425232707168117,0.8878718871616598,0.8645411605937922,0.8224494736989928,0.7946850455271125,0.8300902098649003,0.9176662457912458,0.9228781085604973,0.8878718871616598,0.7849594638770128,0.9176662457912458,0.0,0.7699485257276165,0.8750603129509379,0.8914472101972102,0.9176662457912458,0.8878718871616598,0.7570746527777777,0.9176662457912458,0.9176662457912458,0.7623817667562851,0.8186760093647849,0.8472696779542841,0.8557277761029983,0.760393257125765,0.0,0.8849743857849326,0.8451620419394724,0.7917196537802007,0.9369320899091343,0.8402381563026095,0.8801253539179675,0.8683039810070524,0.8677930802591128,0.0,0.0,0.8194436499748511,0.9176662457912458,0.7797336891318412,0.8319368991449584,0.8870773709315376,0.8251660698136055,0.8284486941170969,0.8787639172528102,0.9580658964484382,0.9159712918660287,0.8444873623373031,0.8878718871616598
Stamford(Connecticut),0.7668149143204289,0.7488183594200541,0.6567741935483871,0.7304478483320987,0.6992996482789224,0.7005658909003311,0.6508525959722744,0.7095779098083245,0.6505623799188784,0.6521855788679453,0.7400456520680586,0.6354167712815569,0.7095779098083245,0.7026858946370443,0.0,0.7291842300769835,0.6994465880038313,0.6391418672905864,0.7304478483320987,0.7409601351369276,0.7304478483320987,0.7095779098083245,0.6136963810842114,0.7438078120438886,0.7304478483320987,0.6783547807786341,0.5772559341000951,0.7304478483320987,0.0,0.7235855287935292,0.7520172007287536,0.6771367346228206,0.6706352261373416,0.7235855287935292,0.6973507106025937,0.6898904869339136,0.9688725490196078,0.660738705927393,0.7304478483320987,0.7741324519692869,0.7235855287935292,0.6417735042735042,0.7304478483320987,0.7699485257276165,0.0,0.6965341982309655,0.7095779098083245,0.7304478483320987,0.7235855287935292,0.6631993006993007,0.7304478483320987,0.7304478483320987,0.6395042432594787,0.6516531824770327,0.6994465880038313,0.7178051309138986,0.6052610315582013,0.0,0.7044256437352677,0.7011908438342648,0.6301963488777356,0.785921271034809,0.6688163111290779,0.7005658909003311,0.7320522288075627,0.6907495957053542,0.0,0.0,0.6522642122871481,0.7304478483320987,0.6436935991049751,0.6924052009283638,0.7060995867210288,0.6921692333812595,0.6605369291259676,0.6994822088021112,0.8036488185017596,0.7052507457810692,0.6721986120684413,0.7235855287935292
Hagerstown(Maryland),0.8793900870597545,0.8510454998511565,0.8053082771914762,0.9535714285714285,0.8674357009594883,0.9145616883116883,0.8366512148337595,0.9263265306122448,0.8107825333242592,0.8514030612244897,0.822719565611617,0.8295120311638169,0.9263265306122448,0.9173292712355211,0.0,0.8208842315492679,0.809449986179456,0.834375,0.9535714285714285,0.9100751879699247,0.9535714285714285,0.9263265306122448,0.8810714285714286,0.916766917293233,0.9535714285714285,0.8855659426780116,0.7535853065870041,0.9535714285714285,0.0,0.9226113172541742,0.8034373235460192,0.8390245060790273,0.8754883625139508,0.9226113172541742,0.7752549752878698,0.8473495196324142,0.7038060842946847,0.8625688379564685,0.9535714285714285,0.8272916666666666,0.9226113172541742,0.815672278208804,0.9535714285714285,0.8750603129509379,0.6965341982309655,0.0,0.9263265306122448,0.9535714285714285,0.9226113172541742,0.7866964285714285,0.9535714285714285,0.9535714285714285,0.6857639688940093,0.8507080383173677,0.809449986179456,0.8816353383458646,0.7901448787061994,0.0,0.9196004464285713,0.8114685646986067,0.8226969715250965,0.8205754865679823,0.8731138392857143,0.9145616883116883,0.9022777849796906,0.9017468944099378,0.0,0.0,0.8515057141134728,0.9535714285714285,0.8003332999631247,0.8644877819548872,0.9217857142857142,0.8501483619763694,0.8608630952380952,0.9131469832251082,0.8390847080695157,0.801530125314362,0.8775293024101136,0.9226113172541742
Johnstown(Pennsylvania),0.8958580662181769,0.8669826814963093,0.8203889565396313,0.9714285714285714,0.915452694235589,0.9316883116883117,0.8523188405797101,1.0,0.8259657268322043,0.9117647058823529,0.8381262990500368,0.8783333333333334,1.0,0.9345077220077219,0.0,0.8362565954359583,0.8246082256210188,0.85,0.9714285714285714,0.9271177944862155,0.9714285714285714,1.0,0.8161598396501457,0.9339348370927318,0.9714285714285714,0.9021495745633678,0.7676973909800191,0.9714285714285714,0.0,0.9398886827458255,0.8184829663090533,0.8547365754812564,0.8918832756696429,0.9398886827458255,0.789772858720227,0.8632174881648566,0.7169859735136863,0.9311714708056171,0.9714285714285714,0.8484243697478991,0.9398886827458255,0.8309470399730139,0.9714285714285714,0.8914472101972102,0.7095779098083245,0.9263265306122448,0.0,0.9714285714285714,0.9398886827458255,0.8014285714285714,0.9714285714285714,0.9714285714285714,0.6986059907834102,0.9183673469387755,0.8246082256210188,0.8981453634085212,0.8049415992812219,0.0,0.9368214285714286,0.8266646052360338,0.8381032818532819,0.8613445378151261,0.8894642857142857,0.9316883116883117,0.9191743727133928,0.9186335403726708,0.0,0.0,0.8674515140032383,0.9714285714285714,0.8375,0.8806766917293233,0.939047619047619,0.8660687432867884,0.876984126984127,0.9302471139971141,0.8547979048498437,0.8165400527547058,0.8939624354140483,0.9398886827458255
Dover(Delaware),0.9222068328716527,0.8924821721285537,0.8445180434966792,1.0,0.9096703980099503,0.9590909090909091,0.877387041773231,0.9714285714285714,0.8502588364449161,0.8928571428571428,0.8627770725515085,0.8699002574002574,0.9714285714285714,0.9619932432432432,0.0,0.8608523776546629,0.8488614087275194,0.875,1.0,0.9543859649122807,1.0,0.9714285714285714,0.8401645408163265,0.9614035087719298,1.0,0.9286833855799373,0.7902767260088432,1.0,0.0,0.9675324675324675,0.8425559947299078,0.8798758865248227,0.91811513671875,0.9675324675324675,0.8130014722119984,0.8886062378167641,0.7380737962640889,0.9045665716397423,1.0,0.8476206711440057,0.9675324675324675,0.8553866587957496,1.0,0.9176662457912458,0.7304478483320987,0.9535714285714285,0.9714285714285714,0.0,0.9675324675324675,0.825,1.0,1.0,0.7191532258064517,0.892128279883382,0.8488614087275194,0.9245614035087719,0.8286163522012578,0.0,0.964375,0.8509782700959172,0.8627533783783784,0.8605286001461987,0.915625,0.9590909090909091,0.946208913087316,0.9456521739130435,0.0,0.0,0.8929647938268629,1.0,0.8393008389126402,0.906578947368421,0.9666666666666667,0.8915413533834586,0.9027777777777778,0.9576073232323233,0.8799390196983686,0.840555936659256,0.9202554482203439,0.9675324675324675
Lebanon(New Hampshire),0.9436247460507329,0.863505478228276,0.8170986265000338,0.9675324675324675,0.880135644827809,0.9279515938606847,0.8489004495078664,0.9398886827458255,0.8226530300668343,0.8638682745825602,0.8917293233082706,0.8742857142857143,0.9398886827458255,0.9307596963846962,0.0,0.8329026251334076,0.8607228376173267,0.8465909090909091,0.9675324675324675,0.9765512265512266,0.9675324675324675,0.9398886827458255,0.8128864713093029,0.9301891091364775,0.9675324675324675,0.8985313276065627,0.7646183907488159,0.9675324675324675,0.0,1.0,0.8152002806153004,0.8513084876116791,0.888306203708401,1.0,0.8402834008097165,0.9092437895823312,0.7468325214969895,0.8751975271059844,0.9675324675324675,0.8673063482570516,1.0,0.884090909090909,0.9675324675324675,0.8878718871616598,0.7235855287935292,0.9226113172541742,0.9398886827458255,0.9675324675324675,0.0,0.7982142857142857,0.9675324675324675,0.9675324675324675,0.7164744075840305,0.8631630759910643,0.8607228376173267,0.9460340007215008,0.8036585365853659,0.0,0.9330641233766233,0.8628692786088912,0.834741905054405,0.8805140591442148,0.8858969155844155,0.9279515938606847,0.915487844480585,0.914949181253529,0.0,0.0,0.8639724303909257,0.9675324675324675,0.8366592711526054,0.8771445659603554,0.9352813852813853,0.9122470721243043,0.8734668109668109,0.926516176374131,0.9003752785234076,0.8132651594949943,0.8903770245768262,1.0
