,Allentown(Pennsylvania),Rochester(New Hampshire),Rockville(Maryland),Trenton(New Jersey),Woodbridge(New Jersey),Bangor(Maine),Westbrook(Maine),Springfield(Massachusetts),Warwick(Rhode Island),Buffalo(New York),New Rochelle(New York),Columbia(Maryland),Auburn(Maine),Atlantic City(New Jersey),New Haven(Connecticut),Rutland(Vermont),New Bedford(Massachusetts),Newport(Rhode Island),Mount Vernon(New York),Cambridge(Massachusetts),Bridgeport(Connecticut),Salisbury(Maryland),Wilmington-D(Delaware),Yonkers(New York),Reading(Pennsylvania),Harrisburg(Pennsylvania),Pittsfield(Massachusetts),Lewiston(Maine),Concord(New Hampshire),Seaford(Delaware),Portland(Maine),Cumberland(Maryland),Pittsburgh(Pennsylvania),Boston(Massachusetts),Keene(New Hampshire),Washington(DC),Quincy(Massachusetts),Philadelphia(Pennsylvania),Chelsea(Massachusetts),Biddeford(Maine),Fall River(Massachusetts),Annapolis(Maryland),Providence(Rhode Island),Scranton(Pennsylvania),Stamford(Connecticut),Hagerstown(Maryland),Johnstown(Pennsylvania),Dover(Delaware),Lebanon(New Hampshire),Utica(New York),Manchester(New Hampshire),Jersey City(New Jersey),Montpelier(Vermont),Binghamton(New York),Sanford(Maine),Gaithersburg(Maryland),Middletown(New Jersey),Albany(New York),Nashua(New Hampshire),York(Pennsylvania),Tonawanda(New York),Burlington(Vermont),Lancaster(Pennsylvania),Brockton(Massachusetts),Paterson(New Jersey),Troy(New York),Winooski(Vermont),Portsmouth(New Hampshire),Worcester(Massachusetts),Laconia(New Hampshire),Hartford(Connecticut),Baltimore(Maryland),Silver Spring(Maryland),New York City(New York),Syracuse(New York),Erie(Pennsylvania),Augusta(Maine),Hamilton(New Jersey),Virginia Beach(Virginia),Newark(New Jersey)
Reading(Pennsylvania),0.0,0.34808114765011317,0.0,1.0,0.7525337837837838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6738095238095239,0.9619932432432432,0.0,0.0,0.0,0.0,0.5960714285714286,0.6180082646266054,0.41985925730144047,0.0,0.0,0.6214285714285714,0.0,0.0,0.0,0.9039955604883463,0.0,0.0,0.7717391304347826,0.0,0.5673553787777926,0.6541666666666667,0.0,0.0,0.0,0.0,0.0,0.5654827968923418,0.8733452729290687,0.0,1.0,0.0,0.47668067226890753,0.5866071428571429,0.0,0.0,0.5602718360071302,0.0,0.0,0.6591860857818305,0.0,0.0,0.825,0.0,0.0,0.0,0.8171875,0.0,0.0,0.7914812296471564,0.0,0.0,0.6378766697732214,0.0,0.0,0.0,0.7272414045444012,0.6209393245152124,0.5993355481727575,0.0,0.0,0.0,0.0,0.6229306448187936,0.5567633931235306,0.8353453077137287,0.0,0.0
Harrisburg(Pennsylvania),0.6952956989247312,0.48031913639899115,0.9093713278495887,0.0,0.0,0.6968614718614718,0.0,0.0,0.5211770057316034,0.0,0.5652399324813118,0.5173488580385133,0.0,0.0,0.0,0.0,0.7303338992642898,0.6953980099502488,0.9286833855799373,0.7163710977090061,0.0,0.0,0.0,0.7295652173913043,0.0,0.0,0.795352564102564,0.0,0.0,0.0,0.5526986573807365,0.0,0.5789308289308289,0.6044266917293233,0.7599238103094728,0.33144872369010303,0.0,0.0,0.645405982905983,0.49096459096459094,0.5446553446553446,0.0,0.6900016054212541,0.7544984255510572,0.462174638487208,0.0,0.0,0.8092464298986038,0.0,0.0,0.6762642303250289,0.5976654846335697,0.4851329171746166,0.4719988344988345,0.36270060356524586,0.677115987460815,0.6590731576953548,0.0,0.5033412612333205,0.8894993894993894,0.5569934188749781,0.5367588514026809,0.0,0.0,0.6572242841993637,0.0,0.0,0.0,0.9615384615384616,0.5196192696192696,0.5855015673981191,0.859856371698477,0.38541666666666663,0.5482330827067668,0.44660320239267604,0.5370518688024409,0.7618021346469623,0.0,0.6076680672268908,0.6802773088979985
Pittsfield(Massachusetts),0.0,0.6590659340659341,0.7185673747986809,0.0,0.36162330316742086,0.6236797924297924,0.5521664642988172,0.3402777777777778,0.609717820565126,0.0,0.5340406524955255,0.717684331797235,0.0,0.0,0.0,0.0,0.674945139346061,0.6688762850053174,0.5592165898617512,0.37789837496968226,0.7332046332046331,0.46349516937752233,0.46024725274725276,0.0,0.0,0.795352564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.654914004914005,0.0,0.0,0.0,0.0,0.6932027649769585,0.35020781637717124,0.6814928127428128,0.0,0.41630079825834543,0.7140074948898478,0.5028948065712772,0.5894230769230769,0.5994578476551912,0.6261357302118172,0.0,0.0,0.4555691547030997,0.5566500727404984,0.0,0.0,0.0,0.0,0.5942834236127954,0.0,0.6169738863287251,0.0,0.0,0.4792059131344845,0.7147753456221198,0.0,0.7008620689655172,0.5235208514645247,0.0,0.0,0.0,0.42880177255177254,0.0,0.5582747190557038,0.0,0.0,0.6608173076923076,0.506811427235691,0.0,0.0,0.8587579976159198,0.6886417660353832
Lewiston(Maine),0.0,0.5598902068389364,0.3530812089818301,0.8414965986394558,0.9096703980099503,0.9590909090909091,0.6260612578364679,0.0,0.7511316108901099,0.0,0.0,0.0,0.0,0.0,0.0,0.7301848370927317,0.0,0.695093037214886,0.7397789115646258,0.652234682122543,0.6347730952846254,0.4053854875283447,0.0,0.6972299708558853,0.9039955604883463,0.0,0.0,0.0,0.0,0.0,0.8151041666666666,0.0,0.7474089635854342,0.6584646552419418,0.5813225264679989,0.4257998936008512,0.0,0.0,1.0,0.8166666666666667,0.6419604205318491,0.5661302982731554,0.0,0.4036593707250342,0.0,0.7882865646258503,0.0,0.0,0.0,0.0,0.5341850693765878,1.0,0.0,0.8239795918367347,0.0,0.0,0.4867924528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368319084390513,0.0,0.0,0.0,0.4359312170957178,0.0,0.6955923597509179,0.9666666666666667,0.0,0.76796875,0.8409090909090909,0.0,0.5443469785575049,0.7037792894935753,0.3870048728711343
Concord(New Hampshire),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seaford(Delaware),0.7519074675324675,0.0,0.0,0.0,0.0,0.0,0.0,0.6938817396054238,0.0,0.0,0.6123912840993277,0.4431923558897243,0.0,0.0,0.0,0.0,0.6319950213371266,0.6579725829725829,0.9675324675324675,0.7633928571428572,0.8326762523191095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7190425853216551,0.0,0.6845238095238095,0.5965909090909091,0.5554511278195489,0.0,0.0,0.7336869578324969,0.0,0.0,0.807407842522974,0.0,0.6766429635409278,0.7138521324521712,0.5783852306104628,0.0,0.0,0.5754934210526316,0.49174783549783546,0.0,0.7927631578947368,0.0,0.0,0.5750231910946196,0.0,0.0,0.42248000482524417,0.0,0.6781145766801504,0.39207086343309255,0.0,0.5129229323308271,0.7045648644833427,0.0,0.0,0.8357683982683983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571048321048321,0.0,0.3380317392944727,0.0,0.46790611198982673,0.0,1.0
Portland(Maine),0.0,0.0,0.4921454451345756,0.592226957070707,0.3859707146087743,0.0,0.8654756770743488,0.702274558451884,0.0,0.0,0.0,0.5062209302325581,0.3052331349206349,0.0,0.0,0.0,0.6529708427655159,0.5600406053894427,0.4313354037267081,0.5,0.0,0.0,0.5381800090345653,0.6053547025943387,0.7717391304347826,0.5526986573807365,0.0,0.8151041666666666,0.0,0.7190425853216551,0.0,0.0,0.5424171842650104,0.0,0.0,0.0,0.34568532242950845,0.0,0.6866688116688117,0.0,0.7468368062512523,0.49578928823114865,0.8425559947299078,0.5660457268448282,0.7520172007287536,0.6752683080808081,0.5508241758241758,0.572360248447205,0.7468176664605236,0.0,0.7627666312520431,0.0,0.3864660133793347,0.0,0.8113636363636364,0.7928030303030303,0.6101102441056353,0.0,0.0,0.0,0.3454517550195002,0.8108616071699621,0.6913046487553566,0.0,0.747550531829429,0.6755677552552553,0.0,0.0,0.5294583134257047,0.0,0.5654427622498275,0.5183473389355742,0.0,0.0,0.7006601597444622,0.6223624997314513,0.0,0.6004008838383839,0.6900664020548931,0.3086016685288193
Cumberland(Maryland),0.8830510752688172,0.5779487179487179,0.8606051703877791,0.0,0.0,0.8571428571428572,0.7463235294117647,0.0,0.0,0.6135119047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818963831867057,0.0,0.0,0.7691666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8238636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7100320512820513,0.0,0.0,0.0,0.8798758865248227,0.0,0.6392857142857142,0.0,0.0,0.0,0.0,0.5735714285714285,0.0,0.6279560810810811,0.3949206349206349,0.0,0.0,0.0,0.9170807453416149,0.0,0.0,0.0,0.8368055555555556,0.0,0.0,0.0,0.761542284765969,0.6334316770186335,0.7381845238095237,0.0,0.7106332345191041,0.0,0.761550151975684
Pittsburgh(Pennsylvania),0.0,0.6779773307790549,0.5601427514470992,0.5407122331691298,0.8037037037037037,0.7337513061650993,0.6940340652389988,0.47834757834757835,0.5435892287636473,0.0,0.723761514175048,0.6831674856674856,0.8317627494456763,0.0,0.0,0.6465538847117794,0.4800600600600601,0.5081427670358019,0.46726190476190477,0.5782755649900613,0.0,0.5732963875205255,0.0,0.3143873517786561,0.5673553787777926,0.5789308289308289,0.0,0.7474089635854342,0.0,0.6845238095238095,0.5424171842650104,0.0,0.0,0.6547520113696584,0.638023088023088,0.6361111111111111,0.6743589743589744,0.6632483370288249,0.0,0.0,0.8,0.7446225071225071,0.7161120922018775,0.0,0.3973341060562156,0.6778138528138529,0.6829442888266417,0.0,0.0,0.0,0.7981481481481482,0.0,0.0,0.0,0.0,0.0,0.4626460017969452,0.0,0.95203125,0.0,0.0,0.5441919191919191,0.7781620553359684,0.0,0.0,0.7872023809523809,0.0,0.0,0.766035816035816,0.8131142506142506,0.6120370370370369,0.7056632135612866,0.0,0.6672451112106283,0.5405020703933747,0.33986815156169997,0.7604606331168831,0.8277478812804899,0.0,0.0
Boston(Massachusetts),0.0,0.5198583743842364,0.5292248255234298,0.0,0.52324013051625,0.474818563789152,0.38667582417582413,0.0,0.294047619047619,0.46875,0.0,0.0,0.0,0.0,0.0,0.4380482456140351,0.6613133889919605,0.7499183006535948,0.0,0.64390756302521,0.4698529411764706,0.41529277558689326,0.7775,0.0,0.6541666666666667,0.6044266917293233,0.654914004914005,0.6584646552419418,0.0,0.5965909090909091,0.0,0.8238636363636364,0.6547520113696584,0.0,0.0,0.7151785714285714,0.0,0.6803663815858938,0.6154761904761905,0.5452532816645719,1.0,0.6914248945498945,0.6026785714285714,0.7311055840821565,0.47552785923753665,0.0,0.4339508530685001,0.0,0.0,0.0,0.6092492260061919,0.0,0.0,0.0,0.0,0.0,0.7575104427736007,0.0,0.5328885957792208,0.7987570028011204,0.586960336960337,0.5333961249296353,0.8229205241418602,0.5323835647111509,0.8129394861392834,0.43656015037593987,0.0,0.0,0.7659111721611722,0.0,0.0,0.0,0.0,0.7418158667191175,0.0,0.46575925655622047,0.0,0.4707333427442123,0.6533088235294118,0.0
Keene(New Hampshire),0.0,0.0,0.6706815511163338,0.19384057971014493,0.4921187773354956,0.0,0.0,0.7123355263157894,0.5963539035335375,0.0,0.9423076923076923,0.0,0.0,0.0,0.0,0.506077694235589,0.504765634323905,0.0,0.0,0.40625,0.49858534322820036,0.6388888888888888,0.0,0.0,0.0,0.7599238103094728,0.0,0.5813225264679989,0.0,0.5554511278195489,0.0,0.0,0.638023088023088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6407788624787776,0.0,0.0,0.8645411605937922,0.0,0.6839356295878035,0.0,0.8097744360902255,0.6057720057720057,0.0,0.0,0.0,0.0,0.6734962406015037,0.0,0.0,0.36908521303258146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7007516393285003,0.0,0.0,0.6130590900327741,0.0,0.0,0.8450980392156863,0.0,0.5813444083180925,0.0,0.0,0.6418650793650793,0.0,0.0,0.0
Washington(DC),0.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.7846153846153847,0.7328997998156458,0.0,0.7809848484848485,0.8864285714285713,0.0,0.0,0.0,0.0,0.3921921921921922,0.7799679487179487,0.8055555555555556,0.6742559523809524,0.0,0.0,0.6042857142857143,0.7261619408644581,0.0,0.33144872369010303,0.0,0.4257998936008512,0.0,0.0,0.0,0.0,0.6361111111111111,0.7151785714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5247294372294372,0.0,0.0,0.0,0.5618055555555556,0.0,0.7731884057971015,0.7777777777777778,0.7575757575757576,0.4444444444444444,0.0,0.0,0.0,0.0,0.961111111111111,0.5594584785133565,0.0,0.6520312500000001,0.0,0.0,0.0,0.8083333333333333,0.0,0.0,0.7316567396675756,0.0,0.0,0.0,0.6803075396825398,0.9201704545454545,0.532843137254902,0.0,0.0,0.88359375,0.7738636363636364,0.0,0.0,0.5625,0.0
Quincy(Massachusetts),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34840503699199354,0.0,0.4242846126304773,0.0,0.0,0.0,0.0,0.7526110950453055,0.0,0.0,0.0,0.0,0.0,0.6133096897802781,0.0,0.7677044961141071,0.0,0.0,0.0,0.0,0.0,0.0,0.34568532242950845,0.0,0.6743589743589744,0.0,0.0,0.0,0.0,0.6527389277389277,0.0,0.0,0.0,0.0,0.4124591550378657,0.0,0.9688725490196078,0.0,0.0,0.6215301003344481,0.0,0.0,0.0,0.0,0.0,0.0,0.70283199387677,0.0,0.5886882426516573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6684340756451044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6474792099792099,0.0,0.0,0.8294680443934175,0.0,0.0,0.0
Philadelphia(Pennsylvania),0.0,0.7641070525537791,0.0,0.0,0.0,0.0,0.0,0.0,0.6544415812708495,0.0,0.0,0.0,0.6952143385070214,0.5713167435728411,0.0,0.0,0.0,0.0,0.4659214092140922,0.0,0.7321183462298445,0.9311714708056171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7336869578324969,0.0,0.0,0.6632483370288249,0.6803663815858938,0.0,0.0,0.6527389277389277,0.0,0.0,0.607899411105548,0.5247351564424735,0.0,0.0,0.0,0.562999189376058,0.0,0.0,0.4795277804556701,0.0,0.0,0.0,0.0,0.0,0.0,0.720620842572062,0.0,0.0,0.0,0.0,0.0,0.0,0.7567878959394359,0.38152535428516343,0.0,0.0,0.0,0.0,0.0,0.0,0.43721128972653367,0.0,0.0,0.0,0.0,0.6362326423302034,0.0,0.0,0.0,0.0,0.627610151481454
Chelsea(Massachusetts),0.6330645161290323,0.8371305418719213,0.0,0.0,0.7599502487562189,0.0,0.0,0.7597527472527472,0.6176470588235294,0.0,0.6505910165484634,0.8699002574002574,0.5098046989815282,0.0,0.0,0.0,0.0,0.0,0.5694444444444444,0.16151785714285716,0.0,0.0,0.0,0.0,0.0,0.645405982905983,0.6932027649769585,1.0,0.0,0.0,0.6866688116688117,0.0,0.0,0.6154761904761905,0.0,0.0,0.0,0.0,0.0,0.5218918918918919,0.0,0.5183075933075934,0.6991127583108715,0.0,0.7304478483320987,0.5828344578344579,0.0,0.8188923395445136,0.7884119915369915,0.0,0.7093026004728132,0.0,0.0,0.5202921693053273,0.8057835820895523,0.0,0.455898232727501,0.0,0.0,0.77,0.8627533783783784,0.0,0.5995448232736369,0.0,0.8511494252873564,0.6017085408389756,0.0,0.0,0.0,0.0,0.5214285714285714,0.6908410732714139,0.6759523809523809,0.0,0.7166666666666667,0.5911738351254481,0.7883499170812603,0.6283397572213362,0.0,0.6931593406593407
Biddeford(Maine),0.0,0.0,0.6447715053763441,0.0,0.9033333333333333,0.0,0.0,0.0,0.8019699625993455,0.0,0.9559677419354838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5553571428571429,0.0,0.7309324596774194,0.0,0.5654827968923418,0.49096459096459094,0.35020781637717124,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.5452532816645719,0.0,0.0,0.0,0.607899411105548,0.5218918918918919,0.0,0.0,0.569860077198787,0.0,0.0,0.7118137254901961,0.8272916666666666,0.7383893557422969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8267204301075269,0.0,0.0,0.0,0.0,0.0,0.985,0.6401557285873193,0.0,0.0,0.8111458333333333,0.0,0.0,0.0,0.0,0.6061767227521165,0.5215110356536503,0.7183333333333333,0.6535023041474655,0.8532608695652174,0.7266666666666667,0.0,0.0,0.0,0.8125
Fall River(Massachusetts),0.8427083333333334,0.0,0.0,0.0,0.0,0.8686475934459805,0.0,0.0,0.46710408535227727,0.0,0.5129761871221367,0.553037518037518,0.6871933621933621,0.0,0.0,0.0,0.6836734693877551,0.0,0.0,0.9765512265512266,0.380744284517326,0.0,0.0,0.0,0.8733452729290687,0.5446553446553446,0.6814928127428128,0.6419604205318491,0.0,0.807407842522974,0.7468368062512523,0.0,0.8,1.0,0.6407788624787776,0.0,0.0,0.5247351564424735,0.0,0.0,0.0,0.0,0.7087581209395302,0.0,0.5405913978494623,0.686914908008658,0.0,0.0,1.0,0.0,0.8195045695045695,0.6937023373751239,0.0,0.0,0.615524193548387,0.0,0.8036585365853659,0.0,0.8182165404040405,0.0,0.6570338477947173,0.7019127527192044,0.5903591047218326,0.0,0.47248122840625323,0.0,0.0,0.0,0.8398989898989899,0.7642045454545454,0.57286866359447,0.0,0.6719758064516129,0.7325933075933075,0.5944444444444444,0.7558427012056044,0.6954805107526882,0.6014492753623188,0.6646217072687661,1.0
Annapolis(Maryland),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.626541514041514,0.4479539355992844,0.0,0.6250568285142754,0.0,0.0,0.0,0.0,0.0,0.5976221830423868,0.0,0.843482905982906,0.24991883116883118,0.4918251126507371,0.0,0.0,0.0,0.0,0.0,0.0,0.5661302982731554,0.0,0.0,0.49578928823114865,0.0,0.7446225071225071,0.6914248945498945,0.0,0.5247294372294372,0.0,0.0,0.5183075933075934,0.569860077198787,0.0,0.0,0.0,0.0,0.6417735042735042,0.0,0.3945887445887446,0.0,0.0,0.0,0.7714646464646465,0.6073717948717948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7729700854700855,0.5934839554278113,0.0,0.0,0.0,0.0,0.0,0.0,0.634487907925408,0.8977272727272727,0.0,0.0,0.0,0.0,0.6955509768009768,0.0,0.0,0.0,0.884090909090909
Providence(Rhode Island),0.0,0.7086466165413534,0.7210989100044572,0.0,0.60541132494977,0.753517316017316,0.0,0.0,0.0,0.0,0.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.6985463996919522,0.0,1.0,0.8311011904761905,0.559017595307918,0.8407407407407408,0.2153757496251874,0.0,1.0,0.6900016054212541,0.41630079825834543,0.0,0.0,0.6766429635409278,0.8425559947299078,0.0,0.7161120922018775,0.6026785714285714,0.0,0.0,0.4124591550378657,0.0,0.6991127583108715,0.0,0.7087581209395302,0.0,0.0,0.5607513598916414,0.4203032354790347,0.6915768194070081,0.5243538324420678,1.0,0.0,0.0,0.6394736842105264,0.0,0.0,0.0,0.654589250512934,0.0,0.4882772562505809,0.0,0.6809130727762803,0.7791666666666667,0.0,0.5452739616844912,0.39096175277978445,0.0,0.0,0.3601351351351352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7309568352086597,0.6933236506746627,0.8988600628930817,0.7229329252430657,0.7028873486712905,0.6381774879763226,0.0
Scranton(Pennsylvania),0.0,0.9725563909774436,0.6450333167905864,0.29681215233204966,0.4303418803418803,0.0,0.0,0.3214694510666911,0.5981884057971014,0.0,0.6880033705269458,0.5653157283452533,0.6496802754873056,0.0,0.0,0.7702050813907078,0.0,0.6300305102785659,0.5667948717948719,0.6331084120557804,0.0,0.7716168091168092,0.5611991455235941,0.3441798941798942,0.0,0.7544984255510572,0.7140074948898478,0.4036593707250342,0.0,0.7138521324521712,0.5660457268448282,0.0,0.0,0.7311055840821565,0.8645411605937922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5607513598916414,0.0,0.5216367980884109,0.7211152671089053,0.0,0.0,0.5061656358190376,0.0,0.605383709427827,0.6489826433088844,0.0,0.5942343882353969,0.5603983807251007,0.7600556268720582,0.7207230582944126,0.0,0.4742968841171665,0.6051282051282051,0.45946291560102304,0.559559422059422,0.6410815585703902,0.4786741655910013,0.0,0.42511347997548254,0.0,0.0,0.0,0.9176662457912458,0.0,0.4339117101697333,0.7794871794871795,0.48326648841354725,0.46318433818433813,0.4631993006993007,0.9580658964484382,0.6096738497010237,0.0,0.48185147299509007
Stamford(Connecticut),0.5167656485671192,0.43534085491816304,0.6567741935483871,0.0,0.6901360544217687,0.0,0.0,0.70627929418252,0.6505623799188784,0.0,0.4933741258741259,0.0,0.4392553584626755,0.0,0.0,0.0,0.6187521222410866,0.5858922663358148,0.0,0.5552294197031039,0.0,0.0,0.0,0.0,0.47668067226890753,0.462174638487208,0.5028948065712772,0.0,0.0,0.5783852306104628,0.7520172007287536,0.0,0.3973341060562156,0.47552785923753665,0.0,0.0,0.9688725490196078,0.562999189376058,0.7304478483320987,0.7118137254901961,0.5405913978494623,0.6417735042735042,0.4203032354790347,0.5216367980884109,0.0,0.5297711956238996,0.0,0.5096719457013574,0.45381720430107525,0.6631993006993007,0.37144607843137256,0.5963044751452136,0.0,0.4795997346306944,0.0,0.0,0.49930010019703175,0.0,0.0,0.0,0.4291467938526762,0.4736424168329539,0.5551718412615324,0.0,0.0,0.49908778688190447,0.0,0.0,0.6016483516483516,0.0,0.0,0.5431593927893739,0.6922058823529412,0.6344812554489974,0.0,0.5634101382488479,0.6279345654345654,0.6858797653958943,0.5680241327300151,0.5125
Hagerstown(Maryland),0.37916666666666665,0.0,0.0,0.0,0.5587137127578304,0.0,0.7263894194041253,0.0,0.7683982683982684,0.516504329004329,0.467007992007992,0.4296320346320346,0.0,0.0,0.0,0.0,0.3976124328416349,0.7042207792207792,0.0,0.0,0.0,0.788961038961039,0.8810714285714286,0.0,0.5866071428571429,0.0,0.5894230769230769,0.7882865646258503,0.0,0.0,0.6752683080808081,0.0,0.6778138528138529,0.0,0.6839356295878035,0.5618055555555556,0.0,0.0,0.5828344578344579,0.8272916666666666,0.686914908008658,0.0,0.6915768194070081,0.7211152671089053,0.5297711956238996,0.0,0.5157328272217978,0.0,0.8422232529375386,0.0,0.8768939393939393,0.6783528675815911,0.0,0.4871212121212121,0.0,0.0,0.17557808045612924,0.0,0.0,0.0,0.0,0.4729437229437229,0.6520743145743145,0.0,0.6606276511134677,0.7809597523219813,0.0,0.0,0.0,0.9535714285714285,0.6020084566596194,0.0,0.0,0.31547619047619047,0.5653510551948052,0.8652527579946935,0.47301136363636365,0.0,0.5121753246753247,0.3996253746253746
Johnstown(Pennsylvania),0.0,0.0,0.583500380175572,0.7627283868092691,0.0,0.0,0.0,0.378456510809452,0.7598039215686274,0.9117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.43592436974789917,0.5824499030381383,0.8389285714285715,0.519620931506574,0.6027524646222124,1.0,0.0,0.0,0.0,0.0,0.5994578476551912,0.0,0.0,0.0,0.5508241758241758,0.0,0.6829442888266417,0.4339508530685001,0.0,0.0,0.0,0.0,0.0,0.7383893557422969,0.0,0.3945887445887446,0.5243538324420678,0.0,0.0,0.5157328272217978,0.0,0.0,0.0,0.0,0.5742944147355913,0.5042029223036733,0.0,0.0,0.0,0.7510504201680672,0.0,0.0,0.41873019699683156,0.0,0.0,0.8613445378151261,0.7174763655462184,0.0,0.4418005929162116,0.6217940301120448,0.0,0.0,0.0,0.0,0.0,0.42761750633267664,0.0,0.6073605117722765,0.5663093300561332,0.0,0.8338903743315508,0.0,0.5562675070028011,0.6206083497228678
Dover(Delaware),0.6402597402597403,0.0,0.8255097400692366,0.7138261217948718,0.0,0.0,0.877387041773231,0.621474358974359,0.5576047259990411,0.0,0.7491423670668954,0.7374725274725275,0.0,0.7191405114792212,0.0,0.0,0.6564143872839525,0.5991931555230787,0.9623563218390805,0.5827057453416149,1.0,0.7702719983410521,0.0,0.0,0.0,0.8092464298986038,0.6261357302118172,0.0,0.0,0.5754934210526316,0.572360248447205,0.7100320512820513,0.0,0.0,0.8097744360902255,0.7731884057971015,0.6215301003344481,0.4795277804556701,0.8188923395445136,0.0,0.0,0.0,1.0,0.0,0.5096719457013574,0.0,0.0,0.0,0.0,0.825,0.76735285795133,0.0,0.0,0.7027284746822282,0.0,0.0,0.4725974823173778,0.0,0.7732073034492389,0.8509782700959172,0.7880434782608696,0.4712842411211976,0.915625,0.0,0.741977759044302,0.5091522254834948,0.0,0.0,0.7175,0.7423115079365079,0.7967391304347826,0.6544932303585049,0.0,0.5902973930295955,0.0,0.8616071428571428,0.5792957875457876,0.5877152485585165,0.0,0.6629939209726444
Lebanon(New Hampshire),0.88125,0.0,0.6075757575757575,0.8549952651515151,0.0,0.0,0.0,0.5260683760683761,0.6645314145314145,0.0,0.0,0.0,0.47283549783549783,0.0,0.0,0.0,0.0,0.529229797979798,0.6609693877551021,0.4824134199134199,0.0,0.7110196351267779,0.5932374768089054,0.6500657417117044,0.5602718360071302,0.0,0.0,0.0,0.0,0.49174783549783546,0.7468176664605236,0.0,0.0,0.0,0.6057720057720057,0.7777777777777778,0.0,0.0,0.7884119915369915,0.0,1.0,0.0,0.0,0.5061656358190376,0.45381720430107525,0.8422232529375386,0.0,0.0,0.0,0.0,0.29690790887599394,0.9666666666666667,0.0,0.0,0.0,0.0,0.47909688995215305,0.0,0.5907738095238095,0.7732007575757576,0.0,0.6732954545454546,0.5641558849185967,0.0,0.0,0.385744266994267,0.0,0.0,0.5897435897435898,0.5372369528619529,0.6793478260869565,0.774780701754386,0.0,0.6259469696969697,0.4487930547713156,0.5404491341991342,0.6917839105339105,0.0,0.3945409982174688,0.7736742424242424
Utica(New York),0.0,0.6632034632034631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5614205969469128,0.0,0.0,0.6893286311389759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6631993006993007,0.0,0.0,0.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5160984848484849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5986691236691237,0.0,0.0,0.5543183702698629,0.0,0.0,0.0
